,DATE,OPEN,HIGH,LOW,CLOSE,ADJ CLOSE,VOLUME
92,1993-06-11,45.0625,45.15625,44.90625,45.09375,25.718634,647400
93,1993-06-14,45.15625,45.1875,45.03125,45.03125,25.682985,64200
94,1993-06-15,45.09375,45.125,44.9375,44.9375,25.62952,142400
95,1993-06-16,44.9375,45.03125,44.8125,45.03125,25.682985,330900
96,1993-06-17,45.125,45.1875,45.03125,45.1875,25.772102,37400
97,1993-06-18,44.84375,44.84375,44.5,44.5,25.559881,58500
98,1993-06-21,44.625,44.625,44.53125,44.59375,25.613733,29300
99,1993-06-22,44.65625,44.65625,44.5625,44.625,25.631678,137500
100,1993-06-23,44.625,44.625,44.21875,44.21875,25.398336,227600
101,1993-06-24,44.34375,44.8125,44.34375,44.8125,25.739388,243700
102,1993-06-25,44.78125,44.90625,44.75,44.78125,25.72142,44800
103,1993-06-28,45.0,45.28125,44.9375,45.28125,26.008606,439900
104,1993-06-29,45.21875,45.21875,45.0,45.0625,25.882973,207500
105,1993-06-30,45.125,45.21875,45.0,45.0625,25.882973,437600
106,1993-07-01,45.125,45.125,44.875,44.9375,25.811161,605700
107,1993-07-02,44.78125,44.8125,44.53125,44.6875,25.667576,285400
108,1993-07-06,44.625,44.75,44.15625,44.21875,25.398336,246400
109,1993-07-07,44.1875,44.40625,44.1875,44.34375,25.470139,343700
110,1993-07-08,44.375,44.9375,44.3125,44.84375,25.75732,248200
111,1993-07-09,44.84375,44.96875,44.75,44.96875,25.829123,378200
112,1993-07-12,44.90625,44.96875,44.84375,44.9375,25.811161,373700
113,1993-07-13,44.96875,45.09375,44.65625,44.90625,25.793224,389600
114,1993-07-14,44.9375,45.1875,44.90625,45.0625,25.882973,617300
115,1993-07-15,45.03125,45.03125,44.78125,44.875,25.77527,443800
116,1993-07-16,44.90625,44.9375,44.6875,44.75,25.703484,216400
117,1993-07-19,44.75,44.75,44.59375,44.71875,25.685526,188200
118,1993-07-20,44.6875,44.84375,44.46875,44.84375,25.75732,68500
119,1993-07-21,44.78125,44.8125,44.65625,44.8125,25.739388,142700
120,1993-07-22,44.75,44.8125,44.5,44.5,25.559881,632400
121,1993-07-23,44.59375,44.71875,44.5625,44.71875,25.685526,286200
122,1993-07-26,44.84375,45.0625,44.84375,44.96875,25.829123,121300
123,1993-07-27,45.0,45.03125,44.78125,44.9375,25.811161,92800
124,1993-07-28,44.84375,44.9375,44.78125,44.84375,25.75732,30800
125,1993-07-29,44.9375,45.21875,44.875,45.09375,25.900917,331000
126,1993-07-30,45.09375,45.09375,44.78125,44.84375,25.75732,75300
127,1993-08-02,44.90625,45.125,44.90625,44.96875,25.829123,41300
128,1993-08-03,45.0625,45.1875,44.84375,45.0,25.847055,81600
129,1993-08-04,45.0,45.09375,44.875,45.0,25.847055,434000
130,1993-08-05,45.0,45.0,44.84375,44.90625,25.793224,36800
131,1993-08-06,45.03125,45.0625,44.90625,44.96875,25.829123,402300
132,1993-08-09,45.09375,45.34375,45.0,45.21875,25.972719,828200
133,1993-08-10,45.1875,45.21875,45.125,45.1875,25.954758,604900
134,1993-08-11,45.15625,45.3125,45.15625,45.1875,25.954758,542200
135,1993-08-12,45.3125,45.3125,44.90625,45.0625,25.882973,303700
136,1993-08-13,45.09375,45.15625,45.09375,45.125,25.918863,103500
137,1993-08-16,45.15625,45.5,45.15625,45.375,26.062447,241800
138,1993-08-17,45.34375,45.53125,45.34375,45.53125,26.152206,369300
139,1993-08-18,45.6875,45.875,45.65625,45.78125,26.295803,414300
140,1993-08-19,45.8125,45.8125,45.71875,45.78125,26.295803,28500
141,1993-08-20,45.6875,45.8125,45.65625,45.8125,26.31374,80700
142,1993-08-23,45.625,45.75,45.625,45.71875,26.259903,15600
143,1993-08-24,45.71875,46.21875,45.71875,46.21875,26.547077,273400
144,1993-08-25,46.21875,46.4375,46.15625,46.25,26.565037,242300
145,1993-08-26,46.28125,46.53125,46.09375,46.28125,26.582987,120000
146,1993-08-27,46.15625,46.25,46.15625,46.25,26.565037,25700
147,1993-08-30,46.28125,46.5,46.28125,46.4375,26.672741,183500
148,1993-08-31,46.40625,46.5625,46.34375,46.5625,26.744526,66500
149,1993-09-01,46.40625,46.59375,46.40625,46.5,26.708643,136500
150,1993-09-02,46.53125,46.59375,46.3125,46.34375,26.618881,472400
151,1993-09-03,46.3125,46.4375,46.25,46.375,26.636835,630500
152,1993-09-07,46.375,46.4375,46.0,46.0625,26.457344,196400
153,1993-09-08,46.0625,46.0625,45.59375,45.90625,26.367599,269900
154,1993-09-09,45.71875,46.03125,45.71875,46.0,26.421461,239200
155,1993-09-10,46.125,46.4375,46.0625,46.40625,26.654789,106500
156,1993-09-13,46.5625,46.5625,46.4375,46.4375,26.672741,66900
157,1993-09-14,46.3125,46.3125,46.09375,46.25,26.565037,184500
158,1993-09-15,46.0625,46.40625,45.90625,46.375,26.636835,101000
159,1993-09-16,46.3125,46.34375,46.15625,46.1875,26.529125,54300
160,1993-09-17,45.875,45.90625,45.75,45.8125,26.477695,200900
161,1993-09-20,45.875,45.96875,45.4375,45.4375,26.260973,57800
162,1993-09-21,45.5,45.5625,44.8125,45.28125,26.170647,318200
163,1993-09-22,45.4375,45.71875,45.375,45.65625,26.387383,439700
164,1993-09-23,45.78125,45.9375,45.71875,45.90625,26.531879,88500
165,1993-09-24,45.84375,45.875,45.71875,45.78125,26.459656,53500
166,1993-09-27,46.125,46.28125,46.125,46.28125,26.748627,274600
167,1993-09-28,46.3125,46.3125,46.15625,46.1875,26.694422,158300
168,1993-09-29,46.1875,46.3125,45.96875,46.03125,26.604134,221000
169,1993-09-30,46.03125,46.125,45.84375,45.9375,26.549952,99300
170,1993-10-01,45.875,46.21875,45.8125,46.15625,26.676367,22700
171,1993-10-04,46.21875,46.21875,46.09375,46.21875,26.712486,1038500
172,1993-10-05,46.3125,46.3125,46.0,46.15625,26.676367,436500
173,1993-10-06,46.1875,46.375,46.125,46.125,26.658302,209200
174,1993-10-07,46.1875,46.1875,45.96875,46.0,26.586079,59400
175,1993-10-08,46.125,46.15625,45.71875,46.0625,26.622206,54400
176,1993-10-11,46.15625,46.25,46.15625,46.15625,26.676367,467100
177,1993-10-12,46.21875,46.25,46.1875,46.21875,26.712486,26200
178,1993-10-13,46.25,46.25,46.15625,46.21875,26.712486,139100
179,1993-10-14,46.40625,46.8125,46.28125,46.8125,27.055656,108100
180,1993-10-15,47.03125,47.15625,46.90625,47.0625,27.200146,1502500
181,1993-10-18,47.03125,47.03125,46.875,46.9375,27.127913,722400
182,1993-10-19,46.875,46.96875,46.59375,46.59375,26.929237,880100
183,1993-10-20,46.75,46.75,46.5625,46.65625,26.965355,230400
184,1993-10-21,46.6875,46.6875,46.53125,46.59375,26.929237,56200
185,1993-10-22,46.65625,46.84375,46.375,46.375,26.802794,390700
186,1993-10-25,46.40625,46.5625,46.28125,46.5,26.87504,114500
187,1993-10-26,46.46875,46.5,46.3125,46.46875,26.856979,186200
188,1993-10-27,46.40625,46.53125,46.40625,46.5,26.87504,118400
189,1993-10-28,46.5625,46.96875,46.5625,46.84375,27.073732,129600
190,1993-10-29,46.8125,46.875,46.78125,46.84375,27.073732,80700
191,1993-11-01,46.78125,47.0,46.78125,46.96875,27.145977,36400
192,1993-11-02,46.90625,47.0,46.65625,46.9375,27.127913,262100
193,1993-11-03,46.90625,46.90625,46.125,46.34375,26.784739,479100
194,1993-11-04,46.34375,46.34375,45.8125,45.84375,26.49576,130400
195,1993-11-05,45.71875,46.0625,45.53125,46.0625,26.622206,363200
196,1993-11-08,46.09375,46.25,45.96875,46.125,26.658302,367600
197,1993-11-09,46.4375,46.46875,46.125,46.15625,26.676367,246900
198,1993-11-10,46.15625,46.5,46.03125,46.5,26.87504,46500
199,1993-11-11,46.5,46.625,46.34375,46.375,26.802794,88900
200,1993-11-12,46.46875,46.75,46.4375,46.59375,26.929237,108200
201,1993-11-15,46.6875,46.6875,46.4375,46.5625,26.91118,243300
202,1993-11-16,46.65625,46.8125,46.46875,46.78125,27.037586,492600
203,1993-11-17,46.8125,46.8125,46.40625,46.53125,26.893108,39600
204,1993-11-18,46.46875,46.5625,46.28125,46.40625,26.820871,240800
205,1993-11-19,46.25,46.375,46.21875,46.3125,26.766684,106000
206,1993-11-22,46.1875,46.21875,45.875,46.03125,26.604134,165300
207,1993-11-23,46.28125,46.3125,46.03125,46.28125,26.748627,89700
208,1993-11-24,46.40625,46.5,46.34375,46.46875,26.856979,77200
209,1993-11-26,46.59375,46.59375,46.46875,46.5,26.87504,1019800
210,1993-11-29,46.625,46.71875,46.3125,46.3125,26.766684,517500
211,1993-11-30,46.28125,46.5625,46.25,46.34375,26.784739,230000
212,1993-12-01,46.59375,46.625,46.40625,46.40625,26.820871,379200
213,1993-12-02,46.5,46.5625,46.40625,46.53125,26.893108,352000
214,1993-12-03,46.5,46.71875,46.5,46.71875,27.001476,306000
215,1993-12-06,46.78125,46.9375,46.78125,46.875,27.091803,99500
216,1993-12-07,46.875,46.90625,46.78125,46.84375,27.073732,88800
217,1993-12-08,46.84375,46.84375,46.78125,46.84375,27.073732,146700
218,1993-12-09,46.84375,46.90625,46.625,46.6875,26.983418,416500
219,1993-12-10,46.71875,46.71875,46.5,46.59375,26.929237,412900
220,1993-12-13,46.59375,46.875,46.53125,46.875,27.091803,273200
221,1993-12-14,46.90625,46.90625,46.53125,46.53125,26.893108,41900
222,1993-12-15,46.59375,46.625,46.46875,46.46875,26.856979,82600
223,1993-12-16,46.65625,46.65625,46.5625,46.625,26.947292,78200
224,1993-12-17,46.40625,46.59375,46.375,46.5625,27.0954,104700
225,1993-12-20,46.53125,46.65625,46.5,46.625,27.131767,68800
226,1993-12-21,46.5625,46.5625,46.40625,46.46875,27.040838,205700
227,1993-12-22,46.59375,46.8125,46.5,46.78125,27.222673,410300
228,1993-12-23,46.75,46.84375,46.6875,46.75,27.204502,533800
229,1993-12-27,46.75,47.0,46.75,47.0,27.349974,447100
230,1993-12-28,46.96875,47.125,46.9375,47.09375,27.404537,880600
231,1993-12-29,47.125,47.15625,47.0,47.03125,27.36816,266700
232,1993-12-30,47.0,47.0,46.75,46.84375,27.259052,219900
233,1993-12-31,46.9375,47.0,46.5625,46.59375,27.113575,312900
234,1994-01-03,46.59375,46.65625,46.40625,46.46875,27.040838,960900
235,1994-01-04,46.53125,46.65625,46.46875,46.65625,27.149939,164300
236,1994-01-05,46.71875,46.78125,46.53125,46.75,27.204502,710900
237,1994-01-06,46.8125,46.84375,46.6875,46.75,27.204502,201000
238,1994-01-07,46.84375,47.0625,46.71875,47.03125,27.36816,775500
239,1994-01-10,47.09375,47.59375,46.96875,47.59375,27.695496,593700
240,1994-01-11,47.5625,47.5625,47.34375,47.5,27.64093,295200
241,1994-01-12,47.53125,47.53125,47.1875,47.34375,27.55002,158400
242,1994-01-13,47.21875,47.3125,47.15625,47.21875,27.47727,244300
243,1994-01-14,47.375,47.5,47.375,47.40625,27.586372,137200
244,1994-01-17,47.40625,47.46875,47.3125,47.40625,27.586372,17700
245,1994-01-18,47.46875,47.53125,47.375,47.46875,27.622755,166400
246,1994-01-19,47.40625,47.46875,47.25,47.34375,27.55002,200800
247,1994-01-20,47.40625,47.5,47.375,47.46875,27.622755,281100
248,1994-01-21,47.53125,47.53125,47.34375,47.375,27.568199,85600
249,1994-01-24,47.34375,47.5625,47.1875,47.1875,27.459091,373800
250,1994-01-25,47.21875,47.25,47.09375,47.1875,27.459091,310400
251,1994-01-26,47.1875,47.34375,47.125,47.3125,27.531818,145100
252,1994-01-27,47.40625,47.8125,47.34375,47.75,27.786421,344500
253,1994-01-28,47.9375,48.03125,47.875,47.875,27.859154,356500
254,1994-01-31,48.0625,48.3125,48.0,48.21875,28.059195,313800
255,1994-02-01,48.15625,48.15625,47.90625,47.96875,27.913712,303600
256,1994-02-02,48.125,48.28125,48.09375,48.28125,28.095551,307600
257,1994-02-03,48.1875,48.1875,47.90625,48.0625,27.968262,466100
258,1994-02-04,48.0625,48.125,46.96875,46.96875,27.331802,1403200
259,1994-02-07,46.84375,47.3125,46.84375,47.1875,27.459091,516400
260,1994-02-08,47.28125,47.28125,47.03125,47.21875,27.47727,188200
261,1994-02-09,47.25,47.4375,47.1875,47.40625,27.586372,144600
262,1994-02-10,47.375,47.40625,47.0,47.0,27.349974,883900
263,1994-02-11,47.03125,47.28125,46.8125,47.15625,27.440907,519400
264,1994-02-14,47.0625,47.375,47.0,47.21875,27.47727,2742100
265,1994-02-15,47.3125,47.5,47.25,47.46875,27.622755,374700
266,1994-02-16,47.53125,47.53125,47.34375,47.4375,27.604567,287600
267,1994-02-17,47.65625,47.6875,47.03125,47.15625,27.440907,342400
268,1994-02-18,47.1875,47.21875,46.75,46.875,27.27725,313300
269,1994-02-22,47.0,47.34375,47.0,47.34375,27.55002,154500
270,1994-02-23,47.40625,47.4375,47.0625,47.21875,27.47727,391700
271,1994-02-24,47.0625,47.0625,46.5625,46.59375,27.113575,770800
272,1994-02-25,46.65625,46.8125,46.5625,46.8125,27.240866,531300
273,1994-02-28,46.9375,47.0625,46.8125,46.8125,27.240866,333000
274,1994-03-01,46.8125,46.90625,46.375,46.625,27.131767,423600
275,1994-03-02,46.03125,46.6875,45.90625,46.6875,27.168129,581500
276,1994-03-03,46.625,46.625,46.4375,46.5625,27.0954,223200
277,1994-03-04,46.5625,46.8125,46.40625,46.6875,27.168129,595800
278,1994-03-07,46.84375,47.0,46.84375,46.9375,27.313606,539800
279,1994-03-08,46.96875,46.96875,46.6875,46.75,27.204502,880300
280,1994-03-09,46.8125,47.0,46.59375,46.96875,27.331802,2500100
281,1994-03-10,46.9375,46.9375,46.4375,46.59375,27.113575,207400
282,1994-03-11,46.65625,46.90625,46.40625,46.84375,27.259052,576600
283,1994-03-14,47.03125,47.03125,46.84375,46.90625,27.295441,345900
284,1994-03-15,47.0,47.09375,46.84375,46.875,27.27725,748600
285,1994-03-16,46.9375,47.25,46.78125,47.25,27.495459,455500
286,1994-03-17,47.09375,47.3125,47.09375,47.25,27.495459,133000
287,1994-03-18,46.75,47.03125,46.71875,46.96875,27.489468,365500
288,1994-03-21,46.8125,46.9375,46.71875,46.84375,27.416311,324800
289,1994-03-22,46.84375,47.0625,46.75,46.96875,27.489468,435700
290,1994-03-23,46.9375,47.0625,46.90625,46.9375,27.471169,698500
291,1994-03-24,46.75,46.84375,46.15625,46.375,27.141949,1200500
292,1994-03-25,46.40625,46.53125,45.9375,45.9375,26.88588,100900
293,1994-03-28,46.0,46.0625,45.59375,46.0,26.922472,1117200
294,1994-03-29,46.0,46.03125,45.09375,45.09375,26.392078,338400
295,1994-03-30,45.125,45.25,44.46875,44.46875,26.026281,1123900
296,1994-03-31,44.46875,44.6875,43.53125,44.59375,26.099438,788800
297,1994-04-04,43.34375,44.03125,43.34375,43.90625,25.697065,2627300
298,1994-04-05,44.34375,44.8125,44.34375,44.8125,26.227465,1179000
299,1994-04-06,44.875,44.90625,44.5,44.8125,26.227465,516500
300,1994-04-07,44.78125,45.125,44.53125,45.03125,26.35549,666100
301,1994-04-08,44.9375,44.9375,44.46875,44.6875,26.154305,242400
302,1994-04-11,44.8125,45.0625,44.703125,44.875,26.264048,203300
303,1994-04-12,44.921875,45.0,44.71875,44.8125,26.227465,1409200
304,1994-04-13,44.796875,44.90625,44.25,44.578125,26.090294,364100
305,1994-04-14,44.5,44.828125,44.40625,44.59375,26.099438,419900
306,1994-04-15,44.578125,44.78125,44.515625,44.59375,26.099438,387300
307,1994-04-18,44.640625,44.765625,44.15625,44.296875,25.925678,369100
308,1994-04-19,44.25,44.53125,43.984375,44.359375,25.962263,472200
309,1994-04-20,44.40625,44.515625,44.078125,44.3125,25.934841,508000
310,1994-04-21,44.5,44.96875,44.34375,44.90625,26.282351,200300
311,1994-04-22,45.015625,45.046875,44.734375,44.859375,26.254904,301800
312,1994-04-25,44.84375,45.359375,44.84375,45.328125,26.52924,394600
313,1994-04-26,45.265625,45.34375,45.1875,45.28125,26.50181,399000
314,1994-04-28,45.1875,45.25,44.8125,44.953125,26.309772,287000
315,1994-04-29,44.875,45.15625,44.8125,45.09375,26.392078,481900
316,1994-05-02,45.09375,45.71875,44.9375,45.375,26.556675,275000
317,1994-05-03,45.390625,45.40625,45.0625,45.328125,26.52924,183400
318,1994-05-04,45.421875,45.421875,45.078125,45.25,26.483513,401900
319,1994-05-05,45.296875,45.375,45.1875,45.1875,26.446945,659800
320,1994-05-06,44.96875,44.96875,44.59375,44.75,26.190882,216300
321,1994-05-09,44.625,44.75,44.28125,44.359375,25.962263,499300
322,1994-05-10,44.578125,44.84375,44.546875,44.703125,26.16346,583400
323,1994-05-11,44.65625,44.71875,44.171875,44.296875,25.925678,210600
324,1994-05-12,44.578125,44.625,44.40625,44.515625,26.053717,305200
325,1994-05-13,44.640625,44.640625,44.296875,44.515625,26.053717,321300
326,1994-05-16,44.609375,44.75,44.515625,44.53125,26.062859,450400
327,1994-05-17,44.5625,45.1875,44.5,45.1875,26.446945,470200
328,1994-05-18,45.21875,45.6875,45.015625,45.515625,26.638992,824800
329,1994-05-19,45.421875,45.859375,45.421875,45.734375,26.767014,531000
330,1994-05-20,45.65625,45.6875,45.5,45.5625,26.66642,370400
331,1994-05-23,45.515625,45.53125,45.34375,45.484375,26.620708,262700
332,1994-05-24,45.609375,45.84375,45.609375,45.671875,26.73044,549600
333,1994-05-25,45.5,45.828125,45.34375,45.796875,26.803591,738200
334,1994-05-26,45.78125,45.9375,45.734375,45.828125,26.82188,369600
335,1994-05-27,45.75,45.875,45.671875,45.875,26.849316,162000
336,1994-05-31,45.734375,45.90625,45.65625,45.8125,26.812742,160000
337,1994-06-01,45.703125,46.015625,45.5625,46.015625,26.931629,200500
338,1994-06-02,46.046875,46.046875,45.890625,45.96875,26.904179,55100
339,1994-06-03,46.0,46.390625,45.859375,46.234375,27.059645,550400
340,1994-06-06,46.328125,46.46875,46.1875,46.21875,27.050497,99300
341,1994-06-07,46.140625,46.21875,46.03125,46.15625,27.01391,120600
342,1994-06-08,46.265625,46.265625,45.78125,45.78125,26.794453,131900
343,1994-06-09,45.984375,46.03125,45.890625,46.03125,26.940781,80500
344,1994-06-10,46.078125,46.203125,46.078125,46.109375,26.986492,83100
345,1994-06-13,46.046875,46.1875,46.03125,46.171875,27.023067,109700
346,1994-06-14,46.3125,46.546875,46.3125,46.53125,27.233402,161000
347,1994-06-15,46.546875,46.5625,46.3125,46.34375,27.123661,142800
348,1994-06-16,46.34375,46.46875,46.296875,46.4375,27.178528,44000
349,1994-06-17,46.15625,46.203125,45.8125,45.875,27.026827,403800
350,1994-06-20,45.546875,45.625,45.4375,45.484375,26.796707,137400
351,1994-06-21,45.453125,45.453125,44.90625,45.09375,26.566565,139200
352,1994-06-22,45.21875,45.421875,45.171875,45.265625,26.667805,279900
353,1994-06-23,45.34375,45.40625,44.9375,45.0,26.511332,922500
354,1994-06-24,44.78125,44.78125,44.0,44.0625,25.959003,353800
355,1994-06-27,44.234375,44.828125,44.015625,44.828125,26.410063,371200
356,1994-06-28,44.84375,44.84375,44.25,44.609375,26.281199,5382300
357,1994-06-29,44.671875,45.015625,44.625,44.75,26.36404,311800
358,1994-06-30,44.828125,44.84375,44.3125,44.46875,26.198351,271900
359,1994-07-01,44.6875,44.6875,44.375,44.5625,26.253586,406900
360,1994-07-05,44.65625,44.859375,44.515625,44.796875,26.391663,112000
361,1994-07-06,44.625,44.8125,44.46875,44.734375,26.354851,174800
362,1994-07-07,44.734375,44.921875,44.6875,44.921875,26.465313,66700
363,1994-07-08,44.640625,44.984375,44.625,44.90625,26.456112,148400
364,1994-07-11,44.9375,45.015625,44.53125,44.75,26.36404,124000
365,1994-07-12,44.765625,44.828125,44.515625,44.8125,26.400866,257300
366,1994-07-13,44.828125,45.03125,44.828125,44.890625,26.446894,532700
367,1994-07-14,45.109375,45.46875,45.078125,45.375,26.73225,494200
368,1994-07-15,45.34375,45.484375,45.328125,45.390625,26.741459,49100
369,1994-07-18,45.390625,45.578125,45.390625,45.46875,26.787495,72300
370,1994-07-19,45.546875,45.5625,45.375,45.375,26.73225,609500
371,1994-07-20,45.40625,45.40625,45.0625,45.171875,26.612602,185300
372,1994-07-21,45.171875,45.296875,45.078125,45.265625,26.667805,86300
373,1994-07-22,45.375,45.40625,45.25,45.34375,26.713848,151600
374,1994-07-25,45.359375,45.453125,45.3125,45.40625,26.75066,120900
375,1994-07-26,45.390625,45.421875,45.3125,45.359375,26.723053,489600
376,1994-07-27,45.359375,45.359375,45.171875,45.359375,26.723053,83200
377,1994-07-28,45.359375,45.578125,45.359375,45.453125,26.778296,828200
378,1994-07-29,45.765625,46.046875,45.75,45.90625,27.045231,459100
379,1994-08-01,45.9375,46.15625,45.890625,46.125,27.174114,486300
380,1994-08-02,46.28125,46.375,46.03125,46.1875,27.210918,505500
381,1994-08-03,46.171875,46.234375,46.09375,46.203125,27.22014,144100
382,1994-08-04,46.171875,46.21875,45.921875,45.9375,27.063635,231700
383,1994-08-05,45.703125,45.84375,45.65625,45.78125,26.971601,138400
